Latitude,Longitude,Foursquare Results
53.35023,-6.279696,"[{'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 380, 'location': {'address': 'The Glass House, 11 Coke Lane', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': 'The Glass House, 11 Coke Lane, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Urbanity Coffee', 'popularity': 0.9928853077318704, 'price': 1, 'rating': 9.3}, {'categories': [{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 985, 'location': {'address': '16-18 Parliament St', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '16-18 Parliament St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 2', 'region': 'Dublin City'}, 'name': 'The Porterhouse', 'popularity': 0.9959711983541917, 'price': 2, 'rating': 9.2}, {'categories': [{'id': 17068, 'name': 'Gourmet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}}, {'id': 17069, 'name': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}], 'distance': 286, 'location': {'address': '5 Rosemount Terrace, Arbour Hill', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '5 Rosemount Terrace, Arbour Hill, Dublin, Dublin City', 'locality': 'Dublin', 'region': 'Dublin City'}, 'name': 'Lilliput Stores', 'popularity': 0.9585404880278873, 'rating': 9.1}, {'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 825, 'location': {'address': '153 Capel St', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '153 Capel St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'Brother Hubbard', 'popularity': 0.9763129321675524, 'price': 2, 'rating': 9.1}, {'categories': [{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 658, 'location': {'address': '15 Little Mary St', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '15 Little Mary St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Hacienda', 'popularity': 0.9208526201497228, 'price': 1, 'rating': 9.1}, {'categories': [{'id': 10026, 'name': 'Indie Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}], 'description': 'Light House Cinema is a specialist, art house cinema committed to programming the best Irish and international films. The eclectic schedule includes feature films, shorts, classics, foreign language and animated films, feature length documentaries, and festivals.', 'distance': 177, 'location': {'address': 'Market Square', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': 'Market Square, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Light House Cinema', 'popularity': 0.9901994399679982, 'rating': 9.1}, {'categories': [{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 401, 'location': {'address': '12 Ellis Quay', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '12 Ellis Quay, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'PHX Bistro', 'popularity': 0.9494542545288303, 'rating': 9.1}, {'categories': [{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 968, 'location': {'address': ""Cow's Lane"", 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': ""Cow's Lane, Dublin, Dublin City"", 'locality': 'Dublin', 'postcode': 'Dublin 2', 'region': 'Dublin City'}, 'name': 'Queen of Tarts', 'popularity': 0.9767415280873193, 'price': 2, 'rating': 9.0}, {'categories': [{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}], 'description': 'BoCo Bar + Oven is a Dublin City wood-fired pizza gastropub serving hand stretched perfectly charred artisan pizza.', 'distance': 658, 'location': {'address': '57 Bolton Street, Dublin, D01 CK40', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '57 Bolton Street, Dublin, D01 CK40, Dublin', 'locality': 'Dublin', 'postcode': 'Dublin 1'}, 'name': 'BoCo', 'popularity': 0.9612549288530773, 'price': 1, 'rating': 9.0}, {'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}], 'distance': 723, 'location': {'address': ""16 Mary's Abbey, City Markets"", 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': ""16 Mary's Abbey, City Markets, Dublin"", 'locality': 'Dublin', 'postcode': 'Dublin 7'}, 'name': 'Oxmantown', 'popularity': 0.9537687867878164, 'price': 1, 'rating': 8.9}]"
53.357841,-6.251557,"[{'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}], 'distance': 736, 'location': {'address': '147 Parnell St', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '147 Parnell St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': '147 Deli', 'popularity': 0.9772844162523573, 'price': 1, 'rating': 9.4}, {'categories': [{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}], 'description': 'The Gate Theatre has been, artistically and architecturally, a landmark building for over 250 years. Established as a theatre company in 1928 by Hilton Edwards and Micheál MacLiammóir, the Gate offered Dublin audiences an introduction to the world of European and American theatre and also to clas...', 'distance': 869, 'location': {'address': '1 Cavendish Row Parnell Square', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '1 Cavendish Row Parnell Square, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'Gate Theatre Box Office', 'popularity': 0.9293102462997885, 'rating': 9.0}, {'categories': [{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}], 'description': 'Croke Park has been at the heart of Irish sporting life for over a hundred years. With a capacity for 82,300 people.', 'distance': 305, 'location': {'address': ""Jones's Rd"", 'country': 'IE', 'formatted_address': ""Jones's Rd, Dublin, Dublin City"", 'locality': 'Dublin', 'postcode': 'Dublin 3', 'region': 'Dublin City'}, 'name': 'Croke Park Stadium', 'popularity': 0.9971998399908566, 'rating': 9.0}, {'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 942, 'location': {'address': '1-B Blessington Street, Dublin, Dublin 7', 'country': 'IE', 'cross_street': '', 'formatted_address': '1-B Blessington Street, Dublin, Dublin 7, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'La Pausa Caffe', 'popularity': 0.9773415623749928, 'price': 1, 'rating': 9.0}, {'categories': [{'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}], 'distance': 1925, 'location': {'address': '16 South Anne Street, Dublin 2, D02 VF29', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '16 South Anne Street, Dublin 2, D02 VF29, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 2', 'region': 'Dublin City'}, 'name': 'Coffee Angel', 'popularity': 0.9820275444311104, 'price': 1, 'rating': 8.9}, {'categories': [{'id': 17068, 'name': 'Gourmet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}}], 'distance': 799, 'location': {'address': '6 Guild Court, Amiens St', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '6 Guild Court, Amiens St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'The Pig & Heifer', 'popularity': 0.9801131493228185, 'price': 1, 'rating': 8.9}, {'categories': [{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 910, 'location': {'address': '18/19 Parnell Square', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '18/19 Parnell Square, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'Chapter One Restaurant', 'popularity': 0.9567975312875021, 'rating': 8.8}, {'categories': [{'id': 12053, 'name': 'Language School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/default_', 'suffix': '.png'}}], 'description': 'Follow Delfin English School Dublin to find out the events we plan and the places we recommend to have fun in Dublin!', 'distance': 846, 'location': {'address': '2 Parnell Square East', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '2 Parnell Square East, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'Delfin English School', 'popularity': 0.9589690839476541, 'rating': 8.7}, {'categories': [{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}], 'distance': 339, 'location': {'address': '20 Mountjoy Square East', 'country': 'IE', 'formatted_address': '20 Mountjoy Square East, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'El Grito Mexican Taqueria', 'popularity': 0.9776558660494885, 'price': 1, 'rating': 8.7}, {'categories': [{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}], 'distance': 569, 'location': {'address': '148 North Strand Road', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '148 North Strand Road, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 3', 'region': 'Dublin City'}, 'name': 'Da Mimmo', 'popularity': 0.8942796731241786, 'price': 2, 'rating': 8.7}]"
53.356307,-6.273717,"[{'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}], 'distance': 977, 'location': {'address': '147 Parnell St', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '147 Parnell St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': '147 Deli', 'popularity': 0.9772844162523573, 'price': 1, 'rating': 9.4}, {'categories': [{'id': 17068, 'name': 'Gourmet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}}, {'id': 17069, 'name': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}], 'distance': 983, 'location': {'address': '5 Rosemount Terrace, Arbour Hill', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '5 Rosemount Terrace, Arbour Hill, Dublin, Dublin City', 'locality': 'Dublin', 'region': 'Dublin City'}, 'name': 'Lilliput Stores', 'popularity': 0.9585404880278873, 'rating': 9.1}, {'categories': [{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 929, 'location': {'address': '15 Little Mary St', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '15 Little Mary St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Hacienda', 'popularity': 0.9208526201497228, 'price': 1, 'rating': 9.1}, {'categories': [{'id': 10026, 'name': 'Indie Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}], 'description': 'Light House Cinema is a specialist, art house cinema committed to programming the best Irish and international films. The eclectic schedule includes feature films, shorts, classics, foreign language and animated films, feature length documentaries, and festivals.', 'distance': 915, 'location': {'address': 'Market Square', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': 'Market Square, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Light House Cinema', 'popularity': 0.9901994399679982, 'rating': 9.1}, {'categories': [{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}], 'description': 'BoCo Bar + Oven is a Dublin City wood-fired pizza gastropub serving hand stretched perfectly charred artisan pizza.', 'distance': 604, 'location': {'address': '57 Bolton Street, Dublin, D01 CK40', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': '57 Bolton Street, Dublin, D01 CK40, Dublin', 'locality': 'Dublin', 'postcode': 'Dublin 1'}, 'name': 'BoCo', 'popularity': 0.9612549288530773, 'price': 1, 'rating': 9.0}, {'categories': [{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}], 'description': 'The Gate Theatre has been, artistically and architecturally, a landmark building for over 250 years. Established as a theatre company in 1928 by Hilton Edwards and Micheál MacLiammóir, the Gate offered Dublin audiences an introduction to the world of European and American theatre and also to clas...', 'distance': 854, 'location': {'address': '1 Cavendish Row Parnell Square', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '1 Cavendish Row Parnell Square, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'Gate Theatre Box Office', 'popularity': 0.9293102462997885, 'rating': 9.0}, {'categories': [{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'distance': 546, 'location': {'address': '1-B Blessington Street, Dublin, Dublin 7', 'country': 'IE', 'cross_street': '', 'formatted_address': '1-B Blessington Street, Dublin, Dublin 7, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'La Pausa Caffe', 'popularity': 0.9773415623749928, 'price': 1, 'rating': 9.0}, {'categories': [{'id': 19029, 'name': 'Tour Provider', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}], 'description': 'In 1780 John Jameson opened the doors of the Jameson Distillery Bow St., Smithfield. Over 200 years later, the doors remain open welcoming friends near and far.', 'distance': 936, 'location': {'address': 'Bow St, Smithfield Village', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': 'at Duck Ln', 'formatted_address': 'Bow St, Smithfield Village (at Duck Ln), Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 7', 'region': 'Dublin City'}, 'name': 'Old Jameson Distillery', 'popularity': 0.9988570775472884, 'price': 2, 'rating': 8.9}, {'categories': [{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}], 'distance': 795, 'location': {'address': '61 Capel St', 'admin_region': 'Leinster', 'country': 'IE', 'formatted_address': '61 Capel St, Dublin, Dublin City', 'locality': 'Dublin', 'postcode': 'Dublin 1', 'region': 'Dublin City'}, 'name': 'The Black Sheep', 'popularity': 0.9843705354591691, 'price': 2, 'rating': 8.8}, {'categories': [{'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}], 'distance': 859, 'location': {'address': 'http://thebaldeagle.ie', 'admin_region': 'Leinster', 'country': 'IE', 'cross_street': '', 'formatted_address': 'http://thebaldeagle.ie, Dublin', 'locality': 'Dublin', 'postcode': 'Dublin 7'}, 'name': 'The Bald Eagle', 'popularity': 0.9817703868792502, 'price': 3, 'rating': 8.8}]"
